Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1760934660,100,,Aggregated,66.600000,66.600000,4,5,5,6,7,10,15,18,30,37,37,4599,4599,4,5.016741652536698,0.7616250004502945,36.71333300007973,30.0
1760934661,100,,Aggregated,65.500000,65.500000,4,5,5,6,7,10,15,18,30,37,37,4668,4668,4,5.01793854027749,0.7616250004502945,36.71333300007973,30.0
1760934662,100,,Aggregated,66.700000,66.700000,4,5,5,6,7,10,15,18,30,37,37,4736,4736,4,5.032574945103632,0.7616250004502945,36.71333300007973,30.0
1760934663,100,,Aggregated,66.600000,66.600000,4,5,5,6,7,10,15,18,30,37,37,4803,4803,4,5.029306237150842,0.7616250004502945,36.71333300007973,30.0
1760934664,100,,Aggregated,66.400000,66.400000,4,5,5,6,7,10,15,18,30,37,37,4870,4870,4,5.0240449400508,0.7616250004502945,36.71333300007973,30.0
1760934665,100,,Aggregated,67.100000,67.100000,4,5,5,6,7,10,15,18,30,37,37,4935,4935,4,5.019466367589058,0.7616250004502945,36.71333300007973,30.0
1760934666,100,,Aggregated,66.900000,66.900000,4,5,5,6,7,10,15,18,27,37,37,5001,5001,4,5.016076772664135,0.7616250004502945,36.71333300007973,30.0
1760934667,100,,Aggregated,66.300000,66.300000,4,5,5,6,7,10,15,18,27,37,37,5073,5073,4,5.007264360554868,0.7616250004502945,36.71333300007973,30.0
1760934668,100,,Aggregated,66.600000,66.600000,4,5,5,6,7,10,15,18,27,37,37,5139,5139,4,5.002959341902529,0.7616250004502945,36.71333300007973,30.0
1760934669,100,,Aggregated,67.100000,67.100000,4,5,5,6,7,10,15,18,36,67,67,5201,5201,4,5.037082936177774,0.7616250004502945,67.14437499613268,30.0
1760934670,100,,Aggregated,67.100000,67.100000,4,5,5,6,7,10,15,18,36,67,67,5270,5270,4,5.028262826573436,0.7616250004502945,67.14437499613268,30.0
1760934671,100,,Aggregated,66.900000,66.900000,4,5,5,6,7,10,15,18,36,67,67,5338,5338,4,5.023761414773275,0.7616250004502945,67.14437499613268,30.0
1760934672,100,,Aggregated,66.800000,66.800000,4,5,5,6,7,10,15,18,36,67,67,5405,5405,4,5.024607186879569,0.7616250004502945,67.14437499613268,30.0
1760934673,100,,Aggregated,67.100000,67.100000,4,5,5,6,7,10,15,18,36,67,67,5466,5466,4,5.0291384800780445,0.7616250004502945,67.14437499613268,30.0
1760934674,100,,Aggregated,66.600000,66.600000,4,5,5,6,7,10,15,18,36,67,67,5530,5530,4,5.019740982653599,0.7616250004502945,67.14437499613268,30.0
1760934675,100,,Aggregated,66.100000,66.100000,4,5,5,6,7,10,15,18,36,67,67,5598,5598,4,5.008041363363386,0.7616250004502945,67.14437499613268,30.0
1760934676,100,,Aggregated,65.800000,65.800000,4,5,5,6,7,10,14,18,36,67,67,5666,5666,4,5.011059655864312,0.7616250004502945,67.14437499613268,30.0
1760934677,100,,Aggregated,65.700000,65.700000,4,5,5,6,7,10,14,17,36,67,67,5737,5737,4,4.993594141559896,0.7616250004502945,67.14437499613268,30.0
1760934678,100,,Aggregated,66.400000,66.400000,4,5,5,6,7,10,14,17,36,67,67,5790,5790,4,4.987049432841501,0.7616250004502945,67.14437499613268,30.0
1760934679,100,,Aggregated,66.100000,66.100000,4,5,5,6,7,10,14,17,36,67,67,5862,5862,4,4.998863365259815,0.7616250004502945,67.14437499613268,30.0
1760934680,100,,Aggregated,64.700000,64.700000,4,5,5,6,7,10,14,18,36,67,67,5931,5931,4,5.007748490664803,0.7616250004502945,67.14437499613268,30.0
1760934681,100,,Aggregated,66.200000,66.200000,4,5,5,6,7,10,14,18,36,67,67,5998,5998,4,5.004730953665617,0.7616250004502945,67.14437499613268,30.0
1760934682,100,,Aggregated,66.100000,66.100000,4,5,5,6,7,10,15,18,36,67,67,6060,6060,4,5.007431897708013,0.7616250004502945,67.14437499613268,30.0
1760934683,100,,Aggregated,65.600000,65.600000,4,5,5,6,7,10,15,17,36,67,67,6123,6123,4,5.007532903175461,0.7616250004502945,67.14437499613268,30.0
1760934684,100,,Aggregated,65.500000,65.500000,4,5,5,6,7,10,15,17,36,67,67,6195,6195,4,5.0060955895336186,0.7616250004502945,67.14437499613268,30.0
1760934685,100,,Aggregated,66.300000,66.300000,4,5,5,6,7,10,14,17,36,67,67,6260,6260,4,5.004862075423381,0.7616250004502945,67.14437499613268,30.0
1760934686,100,,Aggregated,66.400000,66.400000,4,5,5,6,7,10,14,17,36,67,67,6329,6329,4,5.006467822427686,0.7616250004502945,67.14437499613268,30.0
1760934687,100,,Aggregated,66.500000,66.500000,4,5,5,6,7,10,15,17,36,67,67,6400,6400,4,5.002652853615928,0.6552080012625083,67.14437499613268,30.0
1760934688,100,,Aggregated,66.300000,66.300000,4,5,5,6,7,10,15,17,36,67,67,6459,6459,4,5.0076876725734625,0.6552080012625083,67.14437499613268,30.0
1760934689,100,,Aggregated,66.000000,66.000000,4,5,5,6,7,10,15,17,36,67,67,6524,6524,4,5.011681914032245,0.6552080012625083,67.14437499613268,30.0
1760934690,100,,Aggregated,66.700000,66.700000,4,5,5,6,7,10,14,17,36,67,67,6593,6593,4,5.006319186587665,0.6552080012625083,67.14437499613268,30.0
1760934691,100,,Aggregated,66.100000,66.100000,4,5,5,6,7,10,14,17,36,67,67,6658,6658,4,5.006177258359964,0.6552080012625083,67.14437499613268,30.0
1760934692,100,,Aggregated,65.600000,65.600000,4,5,5,6,7,10,14,17,36,67,67,6730,6730,4,4.997515907602751,0.6552080012625083,67.14437499613268,30.0
1760934693,100,,Aggregated,65.700000,65.700000,4,5,5,6,7,10,14,17,36,67,67,6784,6784,4,4.9930245392312465,0.6552080012625083,67.14437499613268,30.0
1760934694,100,,Aggregated,66.600000,66.600000,4,5,5,6,7,10,14,17,36,67,67,6851,6851,4,4.991915471045245,0.6552080012625083,67.14437499613268,30.0
1760934695,100,,Aggregated,65.700000,65.700000,4,5,5,6,7,10,14,17,36,67,67,6928,6928,4,4.9908459233698546,0.6552080012625083,67.14437499613268,30.0
1760934696,100,,Aggregated,66.000000,66.000000,4,5,5,6,7,10,14,17,36,67,67,6990,6990,4,4.989680795724767,0.6552080012625083,67.14437499613268,30.0
1760934697,100,,Aggregated,66.800000,66.800000,4,5,5,6,7,10,14,17,35,67,67,7056,7056,4,4.9923936733446475,0.6552080012625083,67.14437499613268,30.0
1760934698,100,,Aggregated,65.900000,65.900000,4,5,5,6,7,10,14,17,35,67,67,7125,7125,4,4.986134685910911,0.6552080012625083,67.14437499613268,30.0
1760934699,100,,Aggregated,66.400000,66.400000,4,5,5,6,7,10,14,17,35,67,67,7195,7195,4,4.985176518987337,0.6552080012625083,67.14437499613268,30.0
1760934700,100,,Aggregated,66.800000,66.800000,4,5,5,6,7,10,14,17,35,67,67,7256,7256,4,4.986749202743708,0.6552080012625083,67.14437499613268,30.0
1760934701,100,,Aggregated,67.200000,67.200000,4,5,5,6,7,10,14,17,35,67,67,7323,7323,4,4.981679714606883,0.6552080012625083,67.14437499613268,30.0
1760934702,100,,Aggregated,66.300000,66.300000,4,5,5,6,7,10,14,17,35,67,67,7398,7398,4,4.9787673820037535,0.6552080012625083,67.14437499613268,30.0
